year,temp_anomaly_c,co2_ppm,ocean_ph,biodiversity_index,methane_ppb,dust_optical_depth,magnetosphere_strength,subsurface_habitat_fraction,seismic_intensity
1218.0208,3.552166457094405e+54,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0027
1228.0208,-1.420866582837762e+55,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0027
1238.0208,5.683466331351048e+55,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0026
1248.0208,-2.2733865325404193e+56,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0026
1258.0208,9.093546130161677e+56,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0026
1268.0208,-3.637418452064671e+57,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0026
1278.0208,1.4549673808258684e+58,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0025
1288.0208,-5.819869523303473e+58,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0025
1298.0208,2.3279478093213894e+59,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0025
1308.0208,-9.311791237285557e+59,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0025
1318.0208,3.724716494914223e+60,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0025
1328.0208,-1.4898865979656892e+61,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0024
1338.0208,5.959546391862757e+61,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0024
1348.0208,-2.3838185567451027e+62,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0024
1358.0208,9.53527422698041e+62,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0024
1368.0208,-3.814109690792164e+63,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0024
1378.0208,1.5256438763168657e+64,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0023
1388.0208,-6.102575505267463e+64,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0023
1398.0208,2.441030202106985e+65,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0023
1408.0208,-9.76412080842794e+65,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0023
1418.0208,3.905648323371176e+66,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0023
1428.0208,-1.5622593293484705e+67,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0023
1438.0208,6.249037317393882e+67,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0022
1448.0208,-2.499614926957553e+68,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0022
1458.0208,9.998459707830211e+68,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0022
1468.0208,-3.9993838831320845e+69,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0022
1478.0208,1.5997535532528338e+70,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0022
1488.0208,-6.399014213011335e+70,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0022
1498.0208,2.559605685204534e+71,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0021
1508.0208,-1.0238422740818136e+72,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0021
1518.0208,4.0953690963272546e+72,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0021
1528.0208,-1.6381476385309018e+73,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0021
1538.0208,6.552590554123607e+73,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0021
1548.0208,-2.621036221649443e+74,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0021
1558.0208,1.0484144886597772e+75,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.002
1568.0208,-4.193657954639109e+75,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.002
1578.0208,1.6774631818556435e+76,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.002
1588.0208,-6.709852727422574e+76,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.002
1598.0208,2.6839410909690295e+77,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.002
1608.0208,-1.0735764363876118e+78,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.002
1618.0208,4.294305745550447e+78,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.002
1628.0208,-1.717722298220179e+79,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.002
1638.0208,6.870889192880716e+79,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0019
1648.0208,-2.748355677152286e+80,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0019
1658.0208,1.0993422708609145e+81,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0019
1668.0208,-4.397369083443658e+81,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0019
1678.0208,1.7589476333774632e+82,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0019
1688.0208,-7.035790533509853e+82,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0019
1698.0208,2.814316213403941e+83,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0019
1708.0208,-1.1257264853615764e+84,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0019
1718.0208,4.502905941446306e+84,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0018
1728.0208,-1.8011623765785223e+85,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0018
1738.0208,7.204649506314089e+85,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0018
1748.0208,-2.8818598025256357e+86,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0018
1758.0208,1.1527439210102543e+87,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0018
1768.0208,-4.610975684041017e+87,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0018
1778.0208,1.844390273616407e+88,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0018
1788.0208,-7.377561094465627e+88,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0018
1798.0208,2.951024437786251e+89,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0017
1808.0208,-1.1804097751145004e+90,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0017
1818.0208,4.7216391004580015e+90,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0017
1828.0208,-1.8886556401832006e+91,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0017
1838.0208,7.554622560732802e+91,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0017
1848.0208,-3.021849024293121e+92,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0017
1858.0208,1.2087396097172484e+93,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0017
1868.0208,-4.834958438868994e+93,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0017
1878.0208,1.9339833755475974e+94,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0017
1888.0208,-7.73593350219039e+94,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0017
1898.0208,3.094373400876156e+95,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0016
1908.0208,-1.2377493603504624e+96,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0016
1918.0208,4.950997441401849e+96,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0016
1928.0208,-1.9803989765607398e+97,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0016
1938.0208,7.921595906242959e+97,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0016
1948.0208,-3.1686383624971836e+98,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0016
1958.0208,1.2674553449988735e+99,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0016
1968.0208,-5.069821379995494e+99,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0016
1978.0208,2.0279285519981975e+100,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0016
1988.0208,-8.11171420799279e+100,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0016
1998.0208,3.244685683197116e+101,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0016
2008.0208,-1.2978742732788464e+102,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0015
2018.0208,5.191497093115386e+102,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0015
2028.0208,-2.0765988372461543e+103,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0015
2038.0208,8.306395348984617e+103,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0015
2048.0208,-3.322558139593847e+104,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0015
2058.0208,1.3290232558375387e+105,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0015
2068.0208,-5.316093023350155e+105,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0015
2078.0208,2.126437209340062e+106,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0015
2088.0208,-8.505748837360248e+106,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0015
2098.0208,3.402299534944099e+107,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0015
2108.0208,-1.3609198139776397e+108,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0015
2118.0208,5.443679255910559e+108,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0015
2128.0208,-2.1774717023642235e+109,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0015
2138.0208,8.709886809456894e+109,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0014
2148.0208,-3.4839547237827575e+110,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0014
2158.0208,1.393581889513103e+111,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0014
2168.0208,-5.574327558052412e+111,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0014
2178.0208,2.229731023220965e+112,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0014
2188.0208,-8.91892409288386e+112,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0014
2198.0208,3.567569637153544e+113,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0014
2208.0208,-1.4270278548614175e+114,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0014
2218.0208,5.70811141944567e+114,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0014
2228.0208,-2.283244567778268e+115,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0014
2238.0208,9.132978271113072e+115,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0014
2248.0208,-3.653191308445229e+116,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0014
2258.0208,1.4612765233780915e+117,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0014
2268.0208,-5.845106093512366e+117,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0014
2278.0208,2.3380424374049464e+118,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0013
2288.0208,-9.352169749619786e+118,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0013
2298.0208,3.740867899847914e+119,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0013
2308.0208,-1.4963471599391657e+120,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0013
2318.0208,5.985388639756663e+120,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0013
2328.0208,-2.394155455902665e+121,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0013
2338.0208,9.57662182361066e+121,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0013
2348.0208,-3.830648729444264e+122,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0013
2358.0208,1.5322594917777057e+123,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0013
2368.0208,-6.129037967110823e+123,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0013
2378.0208,2.451615186844329e+124,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0013
2388.0208,-9.806460747377316e+124,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0013
2398.0208,3.9225842989509265e+125,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0013
2408.0208,-1.5690337195803706e+126,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0013
2418.0208,6.276134878321482e+126,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0013
2428.0208,-2.510453951328593e+127,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0013
2438.0208,1.0041815805314372e+128,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0013
2448.0208,-4.016726322125749e+128,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0012
2458.0208,1.6066905288502995e+129,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0012
2468.0208,-6.426762115401198e+129,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0012
2478.0208,2.570704846160479e+130,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0012
2488.0208,-1.0282819384641917e+131,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0012
2498.0208,4.113127753856767e+131,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0012
2508.0208,-1.6452511015427067e+132,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0012
2518.0208,6.581004406170827e+132,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0012
2528.0208,-2.6324017624683307e+133,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0012
2538.0208,1.0529607049873323e+134,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0012
2548.0208,-4.211842819949329e+134,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0012
2558.0208,1.6847371279797317e+135,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0012
2568.0208,-6.738948511918927e+135,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0012
2578.0208,2.6955794047675707e+136,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0012
2588.0208,-1.0782317619070283e+137,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0012
2598.0208,4.312927047628113e+137,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0012
2608.0208,-1.7251708190512452e+138,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0012
2618.0208,6.900683276204981e+138,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0012
2628.0208,-2.7602733104819923e+139,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0012
2638.0208,1.104109324192797e+140,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0011
2648.0208,-4.416437296771188e+140,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0011
2658.0208,1.766574918708475e+141,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0011
2668.0208,-7.0662996748339e+141,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0011
2678.0208,2.82651986993356e+142,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0011
2688.0208,-1.130607947973424e+143,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0011
2698.0208,4.522431791893696e+143,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0011
2708.0208,-1.8089727167574785e+144,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0011
2718.0208,7.235890867029914e+144,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0011
2728.0208,-2.8943563468119656e+145,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0011
2738.0208,1.1577425387247862e+146,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0011
2748.0208,-4.630970154899145e+146,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0011
2758.0208,1.852388061959658e+147,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0011
2768.0208,-7.409552247838632e+147,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0011
2778.0208,2.963820899135453e+148,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0011
2788.0208,-1.185528359654181e+149,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0011
2798.0208,4.742113438616724e+149,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0011
2808.0208,-1.8968453754466898e+150,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0011
2818.0208,7.587381501786759e+150,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0011
2828.0208,-3.0349526007147036e+151,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0011
2838.0208,1.2139810402858815e+152,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0011
2848.0208,-4.855924161143526e+152,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0011
2858.0208,1.9423696644574103e+153,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0011
2868.0208,-7.769478657829641e+153,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.001
2878.0208,3.1077914631318565e+154,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.001
2888.0208,-1.2431165852527426e+155,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.001
2898.0208,4.97246634101097e+155,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.001
2908.0208,-1.988986536404388e+156,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.001
2918.0208,7.955946145617553e+156,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.001
2928.0208,-3.182378458247021e+157,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.001
2938.0208,1.2729513832988084e+158,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.001
2948.0208,-5.091805533195234e+158,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.001
2958.0208,2.0367222132780935e+159,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.001
2968.0208,-8.146888853112374e+159,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.001
2978.0208,3.2587555412449496e+160,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.001
2988.0208,-1.3035022164979798e+161,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.001
2998.0208,5.214008865991919e+161,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.001
3008.0208,-2.0856035463967677e+162,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.001
3018.0208,8.342414185587071e+162,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.001
3028.0208,-3.3369656742348284e+163,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.001
3038.0208,1.3347862696939314e+164,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.001
3048.0208,-5.339145078775725e+164,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.001
3058.0208,2.13565803151029e+165,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.001
3068.0208,-8.54263212604116e+165,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.001
3078.0208,3.417052850416464e+166,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.001
3088.0208,-1.3668211401665857e+167,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.001
3098.0208,5.467284560666343e+167,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.001
3108.0208,-2.186913824266537e+168,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.001
3118.0208,8.747655297066149e+168,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.001
3128.0208,-3.4990621188264594e+169,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.001
3138.0208,1.3996248475305838e+170,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3148.0208,-5.598499390122335e+170,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3158.0208,2.239399756048934e+171,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3168.0208,-8.957599024195736e+171,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3178.0208,3.5830396096782944e+172,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3188.0208,-1.4332158438713178e+173,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3198.0208,5.732863375485271e+173,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3208.0208,-2.2931453501941084e+174,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3218.0208,9.172581400776434e+174,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3228.0208,-3.6690325603105735e+175,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3238.0208,1.4676130241242294e+176,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3248.0208,-5.870452096496918e+176,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3258.0208,2.348180838598767e+177,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3268.0208,-9.392723354395068e+177,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3278.0208,3.757089341758027e+178,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3288.0208,-1.502835736703211e+179,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3298.0208,6.011342946812844e+179,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3308.0208,-2.4045371787251375e+180,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3318.0208,9.61814871490055e+180,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3328.0208,-3.84725948596022e+181,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3338.0208,1.538903794384088e+182,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3348.0208,-6.155615177536352e+182,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3358.0208,2.4622460710145408e+183,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3368.0208,-9.848984284058163e+183,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3378.0208,3.939593713623265e+184,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3388.0208,-1.575837485449306e+185,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3398.0208,6.303349941797224e+185,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3408.0208,-2.5213399767188897e+186,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3418.0208,1.0085359906875559e+187,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3428.0208,-4.0341439627502236e+187,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3438.0208,1.6136575851000894e+188,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3448.0208,-6.454630340400358e+188,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3458.0208,2.581852136160143e+189,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0009
3468.0208,-1.0327408544640572e+190,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0009
3478.0208,4.130963417856229e+190,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3488.0208,-1.6523853671424916e+191,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3498.0208,6.609541468569966e+191,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3508.0208,-2.6438165874279865e+192,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3518.0208,1.0575266349711946e+193,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3528.0208,-4.2301065398847784e+193,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3538.0208,1.6920426159539114e+194,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3548.0208,-6.768170463815645e+194,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3558.0208,2.707268185526258e+195,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3568.0208,-1.0829072742105033e+196,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3578.0208,4.331629096842013e+196,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3588.0208,-1.7326516387368052e+197,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3598.0208,6.930606554947221e+197,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3608.0208,-2.7722426219788884e+198,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3618.0208,1.1088970487915554e+199,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3628.0208,-4.4355881951662214e+199,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3638.0208,1.7742352780664886e+200,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3648.0208,-7.096941112265954e+200,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3658.0208,2.8387764449063817e+201,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3668.0208,-1.1355105779625527e+202,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3678.0208,4.542042311850211e+202,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3688.0208,-1.8168169247400843e+203,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3698.0208,7.267267698960337e+203,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3708.0208,-2.906907079584135e+204,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3718.0208,1.162762831833654e+205,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3728.0208,-4.651051327334616e+205,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3738.0208,1.8604205309338463e+206,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3748.0208,-7.441682123735385e+206,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3758.0208,2.976672849494154e+207,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3768.0208,-1.1906691397976616e+208,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3778.0208,4.762676559190647e+208,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3788.0208,-1.9050706236762586e+209,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3798.0208,7.620282494705035e+209,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3808.0208,-3.048112997882014e+210,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3818.0208,1.2192451991528055e+211,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3828.0208,-4.876980796611222e+211,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3838.0208,1.950792318644489e+212,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3848.0208,-7.803169274577955e+212,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
3858.0208,3.121267709831182e+213,180.0,7.921,0.0,0.0,0.0,1.0,0.9242,0.0008
3868.0208,-1.2485070839324729e+214,180.0,7.921,0.2786,0.0,0.0,1.0,0.9242,0.0008
